Id,Weekly_Sales
8_80_2013-05-31,9736.128907736418
8_80_2013-06-07,9598.888069725253
8_80_2013-06-14,9577.256375441368
8_80_2013-06-21,9003.107475562498
8_80_2013-06-28,8985.474569646722
8_80_2013-07-05,9249.458044236006
8_80_2013-07-12,9354.502131490306
8_80_2013-07-19,9316.323779791817
8_80_2013-07-26,8730.273084833023
8_81_2012-11-02,13103.500802344623
8_81_2012-11-09,13693.790464619713
8_81_2012-11-16,13297.379365558776
8_81_2012-11-23,13433.901266593477
8_81_2012-11-30,12632.897572603568
8_81_2012-12-07,13570.83288931852
8_81_2012-12-14,13463.581861985638
8_81_2012-12-21,13094.273793569586
8_81_2012-12-28,10988.79274185861
8_81_2013-01-04,12993.60720272397
8_81_2013-01-11,12722.853016055826
8_81_2013-01-18,12520.623424094194
8_81_2013-01-25,12340.431002035515
8_81_2013-02-01,12606.189220363147
8_81_2013-02-08,13435.798530692653
8_81_2013-02-15,12574.780994672561
8_81_2013-02-22,12481.574573808692
8_81_2013-03-01,12726.148000984687
8_81_2013-03-08,13479.923186020462
8_81_2013-03-15,13021.122545119262
8_81_2013-03-22,12690.090416389488
8_81_2013-03-29,12632.065489116785
8_81_2013-04-05,13521.762111688453
8_81_2013-04-12,13649.059803283875
8_81_2013-04-19,13461.163554862313
8_81_2013-04-26,12308.121694002191
8_81_2013-05-03,13277.051639279296
8_81_2013-05-10,13384.478372520527
8_81_2013-05-17,13192.010709423119
8_81_2013-05-24,12578.911071042403
8_81_2013-05-31,12804.017163994406
8_81_2013-06-07,13376.771536326594
8_81_2013-06-14,13238.431286066912
8_81_2013-06-21,12614.472617039923
8_81_2013-06-28,12142.7377398259
8_81_2013-07-05,13257.813153747353
8_81_2013-07-12,13036.971569934742
8_81_2013-07-19,12957.07241795613
8_81_2013-07-26,12034.274815422783
8_82_2012-11-02,14859.077609173404
8_82_2012-11-09,15853.22211507984
8_82_2012-11-16,15952.77769017297
8_82_2012-11-23,17961.8946887702
8_82_2012-11-30,16896.518340572762
8_82_2012-12-07,18355.553924892447
8_82_2012-12-14,24270.9612460821
8_82_2012-12-21,39228.76418951034
8_82_2012-12-28,21002.253838877295
8_82_2013-01-04,13693.958701082813
8_82_2013-01-11,12884.072982599138
8_82_2013-01-18,12819.303284277254
8_82_2013-01-25,12177.22128851854
8_82_2013-02-01,13246.773544483212
8_82_2013-02-08,15382.767136027025
8_82_2013-02-15,15627.387089925287
8_82_2013-02-22,14112.198248976183
8_82_2013-03-01,14138.794521102833
8_82_2013-03-08,14879.475502500545
8_82_2013-03-15,14386.32909576838
8_82_2013-03-22,13632.207827569262
8_82_2013-03-29,13832.542787110997
8_82_2013-04-05,14710.091194431941
8_82_2013-04-12,14267.397968110059
8_82_2013-04-19,13918.298247479517
8_82_2013-04-26,13271.82052101358
8_82_2013-05-03,13981.371234472379
8_82_2013-05-10,14342.649976364797
8_82_2013-05-17,14222.392323433156
8_82_2013-05-24,13907.0162097508
8_82_2013-05-31,14197.04329236653
8_82_2013-06-07,14471.357766009625
8_82_2013-06-14,14370.466499076821
8_82_2013-06-21,14060.757633824891
8_82_2013-06-28,13625.498267514042
8_82_2013-07-05,14154.200657165471
8_82_2013-07-12,14122.904256482741
8_82_2013-07-19,14163.171926690868
8_82_2013-07-26,13397.81638009605
8_83_2012-11-02,2382.3996237935226
8_83_2012-11-09,2569.3038309119715
8_83_2012-11-16,2562.728654038833
8_83_2012-11-23,2089.1650106469547
8_83_2012-11-30,2025.7478579957406
8_83_2012-12-07,2727.062625517979
8_83_2012-12-14,2980.8089869271507
8_83_2012-12-21,3267.8456292122155
8_83_2012-12-28,2326.1779732549426
8_83_2013-01-04,3152.3119353098364
8_83_2013-01-11,3299.587708365193
8_83_2013-01-18,3218.1503878499307
8_83_2013-01-25,2848.616258418777
8_83_2013-02-01,2758.98865123241
8_83_2013-02-08,3423.391828943205
8_83_2013-02-15,3609.39963815958
8_83_2013-02-22,3546.7910533821987
8_83_2013-03-01,3079.9104208145754
8_83_2013-03-08,3732.283023943045
8_83_2013-03-15,3730.048589165277
8_83_2013-03-22,3354.7663878509293
8_83_2013-03-29,2902.9561001845723
8_83_2013-04-05,3639.0784223974833
8_83_2013-04-12,3148.7796480831066
8_83_2013-04-19,2778.5119368231512
8_83_2013-04-26,2334.5502766914997
8_83_2013-05-03,2544.3609013483892
8_83_2013-05-10,2714.6170748222353
8_83_2013-05-17,2765.405743680984
8_83_2013-05-24,2634.8349704573593
8_83_2013-05-31,2396.8395114514447
8_83_2013-06-07,2847.990152740313
8_83_2013-06-14,2935.2999470171762
8_83_2013-06-21,2642.2492471222395
8_83_2013-06-28,2343.9759729735597
8_83_2013-07-05,2732.846592796596
8_83_2013-07-12,2845.983559173189
8_83_2013-07-19,2728.412794328296
8_83_2013-07-26,2235.277880289154
8_85_2012-11-02,1775.8705921023775
8_85_2012-11-09,1724.5528752904124
8_85_2012-11-16,1687.458368507714
8_85_2012-11-23,1749.5937651281224
8_85_2012-11-30,1729.8471919789258
8_85_2012-12-07,2984.6908445035656
8_85_2012-12-14,3912.80285237057
8_85_2012-12-21,4850.265127877323
8_85_2012-12-28,2293.756765027809
8_85_2013-01-04,2000.8182674489285
8_85_2013-01-11,2092.3636690738017
8_85_2013-01-18,1846.4249162457186
8_85_2013-01-25,1684.9627586067345
8_85_2013-02-01,1511.6402957657228
8_85_2013-02-08,1679.3174173842613
8_85_2013-02-15,1830.464366767224
8_85_2013-02-22,1719.6113537831134
8_85_2013-03-01,1615.3496929233784
8_85_2013-03-08,1617.9073226180467
8_85_2013-03-15,1765.2382283132793
8_85_2013-03-22,1718.4166553393097
8_85_2013-03-29,1655.872158974625
8_85_2013-04-05,1800.409676704056
8_85_2013-04-12,1830.6262546500898
8_85_2013-04-19,1913.2068454184882
8_85_2013-04-26,1938.4794971852893
8_85_2013-05-03,2138.9800079128727
8_85_2013-05-10,2261.3974657574513
8_85_2013-05-17,2408.391470462634
8_85_2013-05-24,2473.0940814844166
8_85_2013-05-31,2067.7881388465676
8_85_2013-06-07,2084.4538186838854
8_85_2013-06-14,2312.2040172268325
8_85_2013-06-21,2209.78800985111
8_85_2013-06-28,1967.3936451412724
8_85_2013-07-05,1961.1051989082944
8_85_2013-07-12,2054.4069155446336
8_85_2013-07-19,1919.4758123617466
8_85_2013-07-26,1831.6088622821003
8_87_2012-11-02,27997.468108819474
8_87_2012-11-09,27478.800867727372
8_87_2012-11-16,24685.4637012468
8_87_2012-11-23,25864.77657571384
8_87_2012-11-30,24932.86876320612
8_87_2012-12-07,28957.917093721928
8_87_2012-12-14,25477.70579941269
8_87_2012-12-21,27909.50812192648
8_87_2012-12-28,23439.015624866268
8_87_2013-01-04,27305.61962566024
8_87_2013-01-11,22681.306208045597
8_87_2013-01-18,22039.0874115744
8_87_2013-01-25,23473.09322444636
8_87_2013-02-01,28210.080847532936
8_87_2013-02-08,30219.980734402707
8_87_2013-02-15,27832.603090334305
8_87_2013-02-22,26341.51126348999
8_87_2013-03-01,27922.099472251368
8_87_2013-03-08,27552.940466018095
8_87_2013-03-15,23101.095311791876
8_87_2013-03-22,22483.442828965555
8_87_2013-03-29,22226.405118204853
8_87_2013-04-05,26906.89722151933
8_87_2013-04-12,23195.798860844396
8_87_2013-04-19,22673.229353835995
8_87_2013-04-26,22372.39377047015
8_87_2013-05-03,27052.86525224744
8_87_2013-05-10,25546.982381060134
8_87_2013-05-17,22637.438112459084
8_87_2013-05-24,23366.601647097872
8_87_2013-05-31,23903.53743498243
8_87_2013-06-07,26969.69163795794
8_87_2013-06-14,23871.19174325305
8_87_2013-06-21,24810.97412848718
8_87_2013-06-28,24371.22364038519
8_87_2013-07-05,27818.79604636532
8_87_2013-07-12,24666.581409219747
8_87_2013-07-19,23858.347981424777
8_87_2013-07-26,23897.035818852088
8_90_2012-11-02,41590.49879376794
8_90_2012-11-09,43921.01784827087
8_90_2012-11-16,43713.20494247659
8_90_2012-11-23,46498.41534577537
8_90_2012-11-30,43213.25623788188
8_90_2012-12-07,44718.23193440479
8_90_2012-12-14,44869.50959598585
8_90_2012-12-21,47960.51073566821
8_90_2012-12-28,36344.28876884859
8_90_2013-01-04,43199.402182253354
8_90_2013-01-11,43105.99951866067
8_90_2013-01-18,42827.11761372106
8_90_2013-01-25,39967.17615065766
8_90_2013-02-01,39863.67575498608
8_90_2013-02-08,42905.21694559191
8_90_2013-02-15,43393.30242473041
8_90_2013-02-22,40235.21999531735
8_90_2013-03-01,39630.458602463004
8_90_2013-03-08,42403.463475435754
8_90_2013-03-15,41620.47767966987
8_90_2013-03-22,38602.804523705985
8_90_2013-03-29,37781.701525418255
8_90_2013-04-05,42275.66756357415
8_90_2013-04-12,41802.32472372663
8_90_2013-04-19,40435.36223405378
8_90_2013-04-26,37261.48910075427
8_90_2013-05-03,39755.46595806913
8_90_2013-05-10,40529.11448027038
8_90_2013-05-17,38869.27047856024
8_90_2013-05-24,37074.73233047173
8_90_2013-05-31,37258.136902889484
8_90_2013-06-07,40232.944242975274
8_90_2013-06-14,40678.97682709883
8_90_2013-06-21,37818.9139941232
8_90_2013-06-28,37240.95376216769
8_90_2013-07-05,40018.727024613574
8_90_2013-07-12,40386.750103932754
8_90_2013-07-19,40203.294495429705
8_90_2013-07-26,37198.23542512501
8_91_2012-11-02,30739.48246838829
8_91_2012-11-09,33942.94131939849
8_91_2012-11-16,33025.398772676424
8_91_2012-11-23,31483.392138416195
8_91_2012-11-30,30016.687937297
8_91_2012-12-07,33002.46812407128
8_91_2012-12-14,33146.02086521193
8_91_2012-12-21,32754.09666972536
8_91_2012-12-28,24923.797389767817
8_91_2013-01-04,34444.12532741163
8_91_2013-01-11,34812.77903358552
8_91_2013-01-18,34072.49633259625
8_91_2013-01-25,30401.55108984499
8_91_2013-02-01,31066.861506663452
8_91_2013-02-08,34985.41555241278
8_91_2013-02-15,34869.73240621708
8_91_2013-02-22,31357.640714548364
8_91_2013-03-01,30928.394992022102
8_91_2013-03-08,34464.44065274291
8_91_2013-03-15,33659.921579306785
8_91_2013-03-22,30947.69198461891
8_91_2013-03-29,29969.6210441648
8_91_2013-04-05,34157.42444443744
8_91_2013-04-12,35379.62476030661
8_91_2013-04-19,33479.215239420366
8_91_2013-04-26,29216.155188694105
8_91_2013-05-03,32803.89388757824
8_91_2013-05-10,34239.8235458744
8_91_2013-05-17,32720.123447625985
8_91_2013-05-24,30052.221521945372
8_91_2013-05-31,29938.286744856905
8_91_2013-06-07,33862.91373426628
8_91_2013-06-14,33951.98079039231
8_91_2013-06-21,30744.876014749734
8_91_2013-06-28,29590.406927084172
8_91_2013-07-05,33751.65071598003
8_91_2013-07-12,34210.08417966319
8_91_2013-07-19,33206.33678042293
8_91_2013-07-26,29438.441541994667
8_92_2012-11-02,64836.721569615125
8_92_2012-11-09,72811.10976508519
8_92_2012-11-16,74520.78071647607
8_92_2012-11-23,82981.33041329036
8_92_2012-11-30,71218.85310258843
8_92_2012-12-07,71859.67710458767
8_92_2012-12-14,77591.44328484175
8_92_2012-12-21,80358.30832129378
8_92_2012-12-28,55662.75066885842
8_92_2013-01-04,68043.0184935667
8_92_2013-01-11,68977.47407682097
8_92_2013-01-18,67652.51456053753
8_92_2013-01-25,59179.14623930777
8_92_2013-02-01,60715.144135045244
8_92_2013-02-08,69356.10447580507
8_92_2013-02-15,68649.2198696371
8_92_2013-02-22,60060.34904892092
8_92_2013-03-01,58701.64726724377
8_92_2013-03-08,67106.39207660792
8_92_2013-03-15,64239.94632311938
8_92_2013-03-22,58291.570237426815
8_92_2013-03-29,54512.97818869967
8_92_2013-04-05,65212.720193833724
8_92_2013-04-12,65987.81433070991
8_92_2013-04-19,62642.81720470659
8_92_2013-04-26,54075.28427535687
8_92_2013-05-03,59292.58320617952
8_92_2013-05-10,62226.7265624639
8_92_2013-05-17,60322.66241909884
8_92_2013-05-24,55593.09254580626
8_92_2013-05-31,53680.96529534096
8_92_2013-06-07,62240.420116621186
8_92_2013-06-14,62878.27718928853
8_92_2013-06-21,56493.53156643786
8_92_2013-06-28,54473.5614875621
8_92_2013-07-05,62911.08926659858
8_92_2013-07-12,63263.61732406623
8_92_2013-07-19,62254.73176044727
8_92_2013-07-26,55016.60702597904
8_93_2012-11-02,29478.557388923142
8_93_2012-11-09,34168.504645986126
8_93_2012-11-16,33088.536976318515
8_93_2012-11-23,35685.51512233965
8_93_2012-11-30,30642.53606441974
8_93_2012-12-07,32042.034798638844
8_93_2012-12-14,32742.58507465029
8_93_2012-12-21,33475.5984742693
8_93_2012-12-28,24742.80894679274
8_93_2013-01-04,28669.57980321439
8_93_2013-01-11,29423.735481403633
8_93_2013-01-18,28121.620392565237
8_93_2013-01-25,24874.409513488677
8_93_2013-02-01,26227.39228789561
8_93_2013-02-08,29340.429088350484
8_93_2013-02-15,29227.19487809449
8_93_2013-02-22,24756.155324656324
8_93_2013-03-01,25961.161278891235
8_93_2013-03-08,28557.663864434046
8_93_2013-03-15,28451.94916280406
8_93_2013-03-22,25871.084891851762
8_93_2013-03-29,24549.380963560277
8_93_2013-04-05,29889.346611563516
8_93_2013-04-12,32617.354101906967
8_93_2013-04-19,29399.238963570104
8_93_2013-04-26,25707.396198283815
8_93_2013-05-03,28357.086890642004
8_93_2013-05-10,31120.910861384156
8_93_2013-05-17,29845.48417693011
8_93_2013-05-24,26832.776886097236
8_93_2013-05-31,26411.088774902957
8_93_2013-06-07,31188.46733398408
8_93_2013-06-14,31721.7790627321
8_93_2013-06-21,27736.031568723105
8_93_2013-06-28,26002.496533913563
8_93_2013-07-05,31295.346380876403
8_93_2013-07-12,32048.61786700658
8_93_2013-07-19,29194.171259711606
8_93_2013-07-26,25536.195802248745
8_94_2012-11-02,24158.345433736427
8_94_2012-11-09,25368.131334273272
8_94_2012-11-16,25021.228893221636
8_94_2012-11-23,25925.23288507711
8_94_2012-11-30,24979.19914636631
8_94_2012-12-07,25367.00033590488
8_94_2012-12-14,25451.394133938622
8_94_2012-12-21,26561.603682902823
8_94_2012-12-28,21788.220530237337
8_94_2013-01-04,23903.2664880819
8_94_2013-01-11,24176.090875742513
8_94_2013-01-18,24989.330570961574
8_94_2013-01-25,23245.296474243645
8_94_2013-02-01,22729.737608466152
8_94_2013-02-08,23991.55344646779
8_94_2013-02-15,31365.32625952162
8_94_2013-02-22,22972.965694579067
8_94_2013-03-01,22926.10075378819
8_94_2013-03-08,24932.287139369793
8_94_2013-03-15,25168.885948108244
8_94_2013-03-22,24048.631726150546
8_94_2013-03-29,24618.892494294196
8_94_2013-04-05,27326.72752701972
8_94_2013-04-12,28997.93594653916
8_94_2013-04-19,29012.089513168823
8_94_2013-04-26,25463.086592480187
8_94_2013-05-03,27310.23711404999
8_94_2013-05-10,30308.482214000687
8_94_2013-05-17,34583.893697469
8_94_2013-05-24,26328.1565169245
8_94_2013-05-31,26512.90791407544
8_94_2013-06-07,28423.318940790312
8_94_2013-06-14,28397.605111419456
8_94_2013-06-21,25944.997176574117
8_94_2013-06-28,26301.154670696364
8_94_2013-07-05,28163.81602433164
8_94_2013-07-12,27829.049447253416
8_94_2013-07-19,27707.351583055828
8_94_2013-07-26,24927.952444626408
8_95_2012-11-02,59581.95864549245
8_95_2012-11-09,61234.618596002874
8_95_2012-11-16,60076.54228491866
8_95_2012-11-23,59163.58003029118
8_95_2012-11-30,60935.28088975348
8_95_2012-12-07,60571.63347756559
8_95_2012-12-14,62313.11348309016
8_95_2012-12-21,62650.733550064375
8_95_2012-12-28,49768.993907360615
8_95_2013-01-04,60035.97850057815
8_95_2013-01-11,57617.66326626244
8_95_2013-01-18,56693.946023326025
8_95_2013-01-25,56315.585473707506
8_95_2013-02-01,56050.08935877075
8_95_2013-02-08,57765.29221982332
8_95_2013-02-15,55507.17513055458
8_95_2013-02-22,56246.37491300802
8_95_2013-03-01,58559.04267736811
8_95_2013-03-08,65244.319074112354
8_95_2013-03-15,65036.358955774835
8_95_2013-03-22,60916.03109077211
8_95_2013-03-29,62316.12328442072
8_95_2013-04-05,67628.88916749218
8_95_2013-04-12,69106.68361233927
8_95_2013-04-19,66291.51268580508
8_95_2013-04-26,63755.379041140965
8_95_2013-05-03,65719.33070258993
8_95_2013-05-10,64613.34252073578
8_95_2013-05-17,67486.65883524605
8_95_2013-05-24,63904.877489037455
8_95_2013-05-31,66373.01752928062
8_95_2013-06-07,69350.61880759617
8_95_2013-06-14,68819.07156011718
8_95_2013-06-21,64326.19917441652
8_95_2013-06-28,65425.627099907986
8_95_2013-07-05,69771.46094756719
8_95_2013-07-12,66663.30870814071
8_95_2013-07-19,65731.62094488849
8_95_2013-07-26,62860.75606123557
8_96_2013-07-05,22383.77101300134
8_97_2012-11-02,16679.21247482113
8_97_2012-11-09,18209.740571170107
8_97_2012-11-16,17951.545954295736
8_97_2012-11-23,15536.530088866002
8_97_2012-11-30,15829.058183977999
8_97_2012-12-07,17924.354080746143
8_97_2012-12-14,18496.920688138263
8_97_2012-12-21,19482.537433521273
8_97_2012-12-28,14150.790871531557
8_97_2013-01-04,17540.854149062994
8_97_2013-01-11,15020.548233219282
8_97_2013-01-18,13852.910091258556
8_97_2013-01-25,12493.871633619296
8_97_2013-02-01,14450.631995422156
8_97_2013-02-08,14131.749292497992
8_97_2013-02-15,14175.167920429083
8_97_2013-02-22,16273.084486198404
8_97_2013-03-01,14978.478920763975
8_97_2013-03-08,16096.240528171737
8_97_2013-03-15,16406.76746883642
8_97_2013-03-22,15420.455419320991
8_97_2013-03-29,15068.108359218028
8_97_2013-04-05,17894.2066288327
8_97_2013-04-12,18088.81398948447
8_97_2013-04-19,16858.83730166511
8_97_2013-04-26,15869.854504911353
8_97_2013-05-03,17191.57887154792
8_97_2013-05-10,18061.56398998667
8_97_2013-05-17,16978.400290845653
8_97_2013-05-24,17124.57527407586
8_97_2013-05-31,17297.983247712644
8_97_2013-06-07,18522.752468612875
8_97_2013-06-14,18354.203800486477
8_97_2013-06-21,16867.979166380373
8_97_2013-06-28,15955.492305156407
8_97_2013-07-05,18759.53268633258
8_97_2013-07-12,18227.307703462047
8_97_2013-07-19,17322.671790250653
8_97_2013-07-26,16020.378363564814
8_98_2012-11-02,7285.644665112544
8_98_2012-11-09,8014.137043060156
8_98_2012-11-16,8160.513926693966
8_98_2012-11-23,12402.299617193257
8_98_2012-11-30,9381.258141908864
8_98_2012-12-07,8914.57746726893
8_98_2012-12-14,10561.64790366615
8_98_2012-12-21,11467.866145316128
8_98_2012-12-28,6684.7789328206645
8_98_2013-01-04,6765.267533185563
8_98_2013-01-11,6232.589952141458
8_98_2013-01-18,6388.773278581181
8_98_2013-01-25,5825.697789739808
8_98_2013-02-01,6511.363609234286
8_98_2013-02-08,7425.844363024933
8_98_2013-02-15,7181.237242233585
8_98_2013-02-22,7370.401161481252
8_98_2013-03-01,6304.3221181632525
8_98_2013-03-08,6555.998012055811
8_98_2013-03-15,6654.855320894586
8_98_2013-03-22,7060.085970857655
8_98_2013-03-29,6865.9961403992065
8_98_2013-04-05,7457.895017558687
8_98_2013-04-12,7659.155906161406
8_98_2013-04-19,7483.890673707872
8_98_2013-04-26,6871.337324094013
8_98_2013-05-03,6950.970652217117
8_98_2013-05-10,7781.529314939666
8_98_2013-05-17,7742.080306888609
8_98_2013-05-24,7039.624942697857
8_98_2013-05-31,6911.981148106786
8_98_2013-06-07,6558.418057268118
8_98_2013-06-14,6608.641260607682
8_98_2013-06-21,6756.8491509114465
8_98_2013-06-28,6272.1706826021045
8_98_2013-07-05,6715.463896841049
8_98_2013-07-12,6469.53226053259
8_98_2013-07-19,6537.822316003102
8_98_2013-07-26,6062.31284875715
8_99_2012-11-02,131.65641274685208
8_99_2012-11-09,46.155928727586115
8_99_2012-11-16,56.493126816568974
8_99_2012-11-23,2829.4602980071104
8_99_2012-12-07,606.3681014569036
8_99_2012-12-14,867.7586964359593
8_99_2012-12-21,1651.6786867695719
8_99_2012-12-28,461.1326179070036
8_99_2013-02-01,129.44194449735892
8_99_2013-02-08,574.7123355190447
8_99_2013-02-15,362.75326611600167
8_99_2013-04-05,224.2580813677107
8_99_2013-04-12,89.52837661478907
8_99_2013-04-19,63.06522407770558
8_99_2013-04-26,20.684490086288406
8_99_2013-05-03,30.10876419774877
8_99_2013-05-10,64.93549279611989
8_99_2013-05-17,76.78212792400313
8_99_2013-05-24,19.005025503117622
8_99_2013-06-14,109.50697214547995
8_99_2013-07-05,208.58389857436487
8_99_2013-07-12,17.990268326511796
8_99_2013-07-19,60.58261629927097
8_99_2013-07-26,10.720996837641223
9_1_2012-11-02,22884.79374168664
9_1_2012-11-09,12440.675052621307
9_1_2012-11-16,11170.255114523237
9_1_2012-11-23,12175.18471731162
9_1_2012-11-30,12719.048586146688
9_1_2012-12-07,18152.243367878044
9_1_2012-12-14,23070.448348117687
9_1_2012-12-21,27403.230730396255
9_1_2012-12-28,12801.4681559318
9_1_2013-01-04,9582.849203345066
9_1_2013-01-11,10183.692387699863
9_1_2013-01-18,12012.182842955333
9_1_2013-01-25,11012.151407307018
9_1_2013-02-01,10775.08227369432
9_1_2013-02-08,16063.035159527575
9_1_2013-02-15,23157.114611827248
9_1_2013-02-22,19975.21285958967
9_1_2013-03-01,9411.462050714115
9_1_2013-03-08,11094.668094350454
9_1_2013-03-15,11097.834445378327
9_1_2013-03-22,25064.143624887463
9_1_2013-03-29,16710.812763947255
9_1_2013-04-05,23446.785577211347
9_1_2013-04-12,16937.44826327186
9_1_2013-04-19,10179.57930722806
9_1_2013-04-26,9473.608438338242
9_1_2013-05-03,9789.696588029547
9_1_2013-05-10,9970.574494302193
9_1_2013-05-17,9262.092052304093
9_1_2013-05-24,9284.233514201267
9_1_2013-05-31,9583.885220264086
9_1_2013-06-07,10415.839047748215
9_1_2013-06-14,9478.641053173871
9_1_2013-06-21,9621.333152661833
9_1_2013-06-28,9393.27915707279
9_1_2013-07-05,9993.828431550695
9_1_2013-07-12,9346.589140367725
9_1_2013-07-19,9193.77235468094
9_1_2013-07-26,9178.381808038333
9_2_2012-11-02,26754.092413886992
9_2_2012-11-09,26189.32686986803
9_2_2012-11-16,24391.08838428628
9_2_2012-11-23,24964.558519446007
9_2_2012-11-30,25798.60038700435
9_2_2012-12-07,27383.442479524543
9_2_2012-12-14,28801.020968603705
9_2_2012-12-21,35951.98869686182
9_2_2012-12-28,23634.68099493852
9_2_2013-01-04,25126.82435046161
9_2_2013-01-11,23649.519000988443
9_2_2013-01-18,24184.421116434423
9_2_2013-01-25,24353.192288428603
9_2_2013-02-01,26069.33434783367
9_2_2013-02-08,26955.539487471593
9_2_2013-02-15,26940.37020219675
9_2_2013-02-22,26484.14358425907
9_2_2013-03-01,26853.262574309992
9_2_2013-03-08,27020.755502866752
9_2_2013-03-15,24993.80843489449
9_2_2013-03-22,24897.59548121116
9_2_2013-03-29,25388.40965675137
9_2_2013-04-05,27893.35035197351
9_2_2013-04-12,25797.390618014575
9_2_2013-04-19,26215.275934010206
9_2_2013-04-26,25565.355368926274
9_2_2013-05-03,27542.118703419117
9_2_2013-05-10,27321.98163463453
9_2_2013-05-17,25808.838146045993
9_2_2013-05-24,26266.802357601195
9_2_2013-05-31,26920.247091562363
9_2_2013-06-07,28331.86150680176
9_2_2013-06-14,26283.300822463698
9_2_2013-06-21,26661.690263756154
9_2_2013-06-28,25887.07626550567
9_2_2013-07-05,28264.313780622633
9_2_2013-07-12,25942.54306600521
9_2_2013-07-19,25792.01281663936
9_2_2013-07-26,25752.63503370193
9_3_2012-11-02,5945.50651187175
9_3_2012-11-09,6024.613849131096
9_3_2012-11-16,5808.010746629128
9_3_2012-11-23,6533.453579731162
9_3_2012-11-30,7128.792704006917
9_3_2012-12-07,8403.748048396445
9_3_2012-12-14,8448.787572709884
9_3_2012-12-21,10044.667778887877
9_3_2012-12-28,6399.158886190526
9_3_2013-01-04,9090.126838482072
9_3_2013-01-11,8636.800670496963
9_3_2013-01-18,8854.546588551488
9_3_2013-01-25,8227.249142007493
9_3_2013-02-01,7247.208391901813
9_3_2013-02-08,7491.094242886134
9_3_2013-02-15,6622.073146679557
9_3_2013-02-22,6264.409829247583
9_3_2013-03-01,6314.93523549679
9_3_2013-03-08,6518.030502292339
9_3_2013-03-15,5387.893568799228
9_3_2013-03-22,5616.936034889193
9_3_2013-03-29,5785.397057049396
9_3_2013-04-05,6198.586448092909
9_3_2013-04-12,5984.836016887407
9_3_2013-04-19,6242.417839788914
9_3_2013-04-26,5879.786030914013
9_3_2013-05-03,5963.700115199134
9_3_2013-05-10,6066.755159676409
9_3_2013-05-17,5831.75663124766
9_3_2013-05-24,5464.242308442977
9_3_2013-05-31,5798.371093896525
9_3_2013-06-07,5554.092172422178
9_3_2013-06-14,5164.0498425246915
9_3_2013-06-21,5256.072741853268
9_3_2013-06-28,5136.513421042181
9_3_2013-07-05,5439.271653321943
9_3_2013-07-12,7849.510560585219
9_3_2013-07-19,9146.903764073275
9_3_2013-07-26,10279.614180361245
9_4_2012-11-02,18882.25348525206
9_4_2012-11-09,18781.448993442842
9_4_2012-11-16,17464.75733744484
9_4_2012-11-23,20226.46055432289
9_4_2012-11-30,20397.14294727109
9_4_2012-12-07,19364.30813400604
9_4_2012-12-14,18246.388542169403
9_4_2012-12-21,20469.570203015774
9_4_2012-12-28,18372.3604786234
9_4_2013-01-04,20107.554768998598
9_4_2013-01-11,17167.73043854456
9_4_2013-01-18,17036.906812227844
9_4_2013-01-25,16897.78908623245
9_4_2013-02-01,17679.307872867288
9_4_2013-02-08,18591.131774674195
9_4_2013-02-15,18092.23734298484
9_4_2013-02-22,17396.05607922242
9_4_2013-03-01,17716.863261272498
9_4_2013-03-08,18132.530346108568
9_4_2013-03-15,16600.391288620587
9_4_2013-03-22,16532.215247930853
9_4_2013-03-29,17148.24977472673
9_4_2013-04-05,18483.569485561748
9_4_2013-04-12,17366.06981260765
9_4_2013-04-19,17908.304897978633
9_4_2013-04-26,17176.78518344849
9_4_2013-05-03,18381.953605621595
9_4_2013-05-10,18869.18978158505
9_4_2013-05-17,17480.239669449424
9_4_2013-05-24,18044.24107435817
9_4_2013-05-31,18893.824518779747
9_4_2013-06-07,19997.460386306368
9_4_2013-06-14,18026.308747201172
9_4_2013-06-21,17977.054861164663
9_4_2013-06-28,17589.885890941554
9_4_2013-07-05,19808.343209033697
9_4_2013-07-12,17793.977963569185
9_4_2013-07-19,17590.062923469035
9_4_2013-07-26,17898.182595220147
9_5_2012-11-02,21033.9846009387
9_5_2012-11-09,23730.463835058104
9_5_2012-11-16,21974.89529891226
9_5_2012-11-23,61305.08901291312
9_5_2012-11-30,53699.20222215874
9_5_2012-12-07,25933.707116193586
9_5_2012-12-14,33551.58944579781
9_5_2012-12-21,45370.61361600646
9_5_2012-12-28,24666.526635956066
9_5_2013-01-04,17390.677466649573
9_5_2013-01-11,15018.661020277621
9_5_2013-01-18,16306.821648264879
9_5_2013-01-25,16712.843107368797
9_5_2013-02-01,22128.75639052744
9_5_2013-02-08,24368.089617246776
9_5_2013-02-15,31994.714058688573
9_5_2013-02-22,22904.224015108633
9_5_2013-03-01,22238.708731653307
9_5_2013-03-08,21976.927189485512
9_5_2013-03-15,20088.15728992593
9_5_2013-03-22,18950.870949494263
9_5_2013-03-29,18107.526120825412
9_5_2013-04-05,20001.720898233994
9_5_2013-04-12,16947.215933446372
9_5_2013-04-19,14677.410390362176
9_5_2013-04-26,13894.034727230777
9_5_2013-05-03,14353.685633561136
9_5_2013-05-10,15541.494676568647
9_5_2013-05-17,16104.83358956705
9_5_2013-05-24,16170.254529116923
9_5_2013-05-31,15469.530965579892
9_5_2013-06-07,17866.760100784213
9_5_2013-06-14,18039.56745444424
9_5_2013-06-21,16929.495942075308
9_5_2013-06-28,16687.435701849146
9_5_2013-07-05,15606.343336839036
