Id,Weekly_Sales
14_95_2013-01-11,139589.50220410418
14_95_2013-01-18,131122.38565540203
14_95_2013-01-25,128850.36872078318
14_95_2013-02-01,136504.31765914336
14_95_2013-02-08,146574.47923013807
14_95_2013-02-15,131457.70350273882
14_95_2013-02-22,132904.8724376611
14_95_2013-03-01,136767.18425968665
14_95_2013-03-08,147688.72142445808
14_95_2013-03-15,134294.48552828835
14_95_2013-03-22,132119.39796149946
14_95_2013-03-29,129426.56713279035
14_95_2013-04-05,152445.14921067533
14_95_2013-04-12,137502.3854463103
14_95_2013-04-19,134534.6950537113
14_95_2013-04-26,136207.28937800147
14_95_2013-05-03,145845.2912409159
14_95_2013-05-10,145768.95004051033
14_95_2013-05-17,135535.8913558573
14_95_2013-05-24,141008.56589567408
14_95_2013-05-31,134826.36794085248
14_95_2013-06-07,148708.0927564067
14_95_2013-06-14,137233.12700756616
14_95_2013-06-21,123080.00058683832
14_95_2013-06-28,120498.92886563775
14_95_2013-07-05,136900.0039602159
14_95_2013-07-12,121747.66455757564
14_95_2013-07-19,118229.27486442377
14_95_2013-07-26,115611.24163440878
14_96_2012-11-23,-2.0821310318588075
14_96_2012-12-14,14.101646640695435
14_97_2012-11-02,22382.440452210332
14_97_2012-11-09,24961.154491189292
14_97_2012-11-16,20987.46154303693
14_97_2012-11-23,20665.511842633354
14_97_2012-11-30,19891.09967502129
14_97_2012-12-07,25803.161884093923
14_97_2012-12-14,21312.105938934543
14_97_2012-12-21,23062.937267437428
14_97_2012-12-28,21407.62077290723
14_97_2013-01-04,28072.729844712587
14_97_2013-01-11,25929.545112099808
14_97_2013-01-18,23195.378123912298
14_97_2013-01-25,22696.078617570358
14_97_2013-02-01,25876.81978538547
14_97_2013-02-08,28104.230393584527
14_97_2013-02-15,22722.530523978803
14_97_2013-02-22,22505.239440146608
14_97_2013-03-01,24575.912255980857
14_97_2013-03-08,27695.79611600889
14_97_2013-03-15,22372.332815924736
14_97_2013-03-22,22038.52709029774
14_97_2013-03-29,21778.825316002316
14_97_2013-04-05,27091.119896425967
14_97_2013-04-12,23044.8522523755
14_97_2013-04-19,22625.33626193667
14_97_2013-04-26,22210.530614888718
14_97_2013-05-03,26486.796226935858
14_97_2013-05-10,26357.086114071844
14_97_2013-05-17,23143.562038843178
14_97_2013-05-24,24390.579898219843
14_97_2013-05-31,24077.836940725763
14_97_2013-06-07,26721.246670413937
14_97_2013-06-14,21925.984252800594
14_97_2013-06-21,20569.930663165203
14_97_2013-06-28,19343.410012917215
14_97_2013-07-05,26857.38036408634
14_97_2013-07-12,21264.67701754883
14_97_2013-07-19,20128.223912414895
14_97_2013-07-26,19092.026846566878
14_98_2012-11-02,14539.221480749882
14_98_2012-11-09,14747.881638405086
14_98_2012-11-16,14842.413243488756
14_98_2012-11-23,16471.8967398621
14_98_2012-11-30,15810.433868990975
14_98_2012-12-07,15078.754326304188
14_98_2012-12-14,15331.634348485844
14_98_2012-12-21,18076.715808130295
14_98_2012-12-28,17063.141391697496
14_98_2013-01-04,17294.76092759397
14_98_2013-01-11,16926.95837552606
14_98_2013-01-18,17739.468341232503
14_98_2013-01-25,15775.959387935312
14_98_2013-02-01,17831.91111144044
14_98_2013-02-08,20020.944633394567
14_98_2013-02-15,18293.744584018714
14_98_2013-02-22,15891.01716857302
14_98_2013-03-01,17403.39932627178
14_98_2013-03-08,17698.913148849755
14_98_2013-03-15,18112.443593010346
14_98_2013-03-22,15297.929682032507
14_98_2013-03-29,15078.911737117325
14_98_2013-04-05,18539.13983497345
14_98_2013-04-12,18131.556962525636
14_98_2013-04-19,16924.914811141058
14_98_2013-04-26,15745.591121588575
14_98_2013-05-03,17719.539617650786
14_98_2013-05-10,18563.104028296566
14_98_2013-05-17,18923.457058005737
14_98_2013-05-24,16242.29654315734
14_98_2013-05-31,15617.419445685722
14_98_2013-06-07,18494.358303924502
14_98_2013-06-14,17823.681309663385
14_98_2013-06-21,15488.221685601191
14_98_2013-06-28,14233.956329078212
14_98_2013-07-05,16537.641314696397
14_98_2013-07-12,13881.661020438429
14_98_2013-07-19,13463.998282232316
14_98_2013-07-26,13234.026956001402
14_99_2012-11-02,239.38499127297268
14_99_2012-11-09,71.43447394484997
14_99_2012-11-16,55.076428912138226
14_99_2012-11-23,4270.972771017518
14_99_2012-11-30,908.4294480161775
14_99_2012-12-07,1122.6052986856007
14_99_2012-12-14,2589.6472885203666
14_99_2012-12-21,5194.573012520972
14_99_2012-12-28,1179.6618136710413
14_99_2013-02-01,345.4869021398988
14_99_2013-02-08,2186.2186105171168
14_99_2013-02-15,768.3414298558703
14_99_2013-03-29,23.3038924523064
14_99_2013-04-05,501.51616886731244
14_99_2013-04-12,71.24628789422627
14_99_2013-04-19,11.071194139115732
14_99_2013-04-26,23.947738999924923
14_99_2013-05-03,82.68625211694871
14_99_2013-05-10,99.12893331777377
14_99_2013-05-17,23.922627957737177
14_99_2013-05-24,46.82373652382125
14_99_2013-06-07,131.04565227821786
14_99_2013-06-14,189.17300143250372
14_99_2013-07-05,471.44003053210577
14_99_2013-07-12,1.5761806617551883
14_99_2013-07-19,0.07759987262215873
14_99_2013-07-26,63.115103113761506
15_1_2012-11-02,24750.20087061924
15_1_2012-11-09,11228.761713376396
15_1_2012-11-16,10274.668647092889
15_1_2012-11-23,11906.41530877288
15_1_2012-11-30,14020.259822628543
15_1_2012-12-07,22822.871457225734
15_1_2012-12-14,31213.135273898944
15_1_2012-12-21,40012.46227736604
15_1_2012-12-28,18025.696326931073
15_1_2013-01-04,8017.365848339607
15_1_2013-01-11,8229.728737361402
15_1_2013-01-18,8574.129224811591
15_1_2013-01-25,9437.41105156855
15_1_2013-02-01,11979.940529024738
15_1_2013-02-08,18436.44408871643
15_1_2013-02-15,26558.286277598687
15_1_2013-02-22,20671.349559031092
15_1_2013-03-01,10910.319199538771
15_1_2013-03-08,11380.963633960899
15_1_2013-03-15,12313.049174571692
15_1_2013-03-22,23688.785360904287
15_1_2013-03-29,22507.65615327654
15_1_2013-04-05,45399.90929430927
15_1_2013-04-12,29093.041570404246
15_1_2013-04-19,9679.185466737885
15_1_2013-04-26,10298.645225108161
15_1_2013-05-03,9182.651930209742
15_1_2013-05-10,9824.649000184338
15_1_2013-05-17,9637.783653249899
15_1_2013-05-24,9728.797836576832
15_1_2013-05-31,9689.414742282555
15_1_2013-06-07,9994.431417178268
15_1_2013-06-14,9777.978440582743
15_1_2013-06-21,9945.745322782368
15_1_2013-06-28,9917.054891277936
15_1_2013-07-05,9490.0446519523
15_1_2013-07-12,9607.493596644834
15_1_2013-07-19,9665.056438234093
15_1_2013-07-26,9521.378840359768
15_2_2012-11-02,24928.758348551037
15_2_2012-11-09,23820.298340833295
15_2_2012-11-16,23044.493155946737
15_2_2012-11-23,23659.295773084134
15_2_2012-11-30,23625.229249211385
15_2_2012-12-07,29577.613370673003
15_2_2012-12-14,32569.607556183153
15_2_2012-12-21,41198.45953911318
15_2_2012-12-28,28314.371255338225
15_2_2013-01-04,23309.585657085536
15_2_2013-01-11,22756.343432009486
15_2_2013-01-18,22687.629805431614
15_2_2013-01-25,22248.288296029907
15_2_2013-02-01,23932.53765808044
15_2_2013-02-08,25477.70120767603
15_2_2013-02-15,24703.97820855522
15_2_2013-02-22,25007.034020951014
15_2_2013-03-01,24339.119097047518
15_2_2013-03-08,25796.8903301445
15_2_2013-03-15,24445.05489655267
15_2_2013-03-22,23902.610746703627
15_2_2013-03-29,23978.72529598242
15_2_2013-04-05,26339.98981397162
15_2_2013-04-12,23343.659245756433
15_2_2013-04-19,23969.56122434911
15_2_2013-04-26,23464.917191110868
15_2_2013-05-03,24508.925305024844
15_2_2013-05-10,25148.503919922372
15_2_2013-05-17,24744.748386121366
15_2_2013-05-24,27319.14565504701
15_2_2013-05-31,27227.694375052946
15_2_2013-06-07,27373.558745131413
15_2_2013-06-14,26335.113914526344
15_2_2013-06-21,27399.789950893286
15_2_2013-06-28,27589.05664321636
15_2_2013-07-05,27088.01686059381
15_2_2013-07-12,26757.448262751044
15_2_2013-07-19,26115.38765290716
15_2_2013-07-26,26078.488191603577
15_3_2012-11-02,6526.770051458505
15_3_2012-11-09,6374.259370323526
15_3_2012-11-16,6644.695144222589
15_3_2012-11-23,8991.803041696314
15_3_2012-11-30,8660.032498225042
15_3_2012-12-07,10029.245615397633
15_3_2012-12-14,11468.136234448259
15_3_2012-12-21,14367.735584179392
15_3_2012-12-28,10187.321440865911
15_3_2013-01-04,9037.993892053248
15_3_2013-01-11,9245.779090524684
15_3_2013-01-18,8988.127746594844
15_3_2013-01-25,9403.774724006196
15_3_2013-02-01,8389.46553063568
15_3_2013-02-08,7867.775489039921
15_3_2013-02-15,7190.626837142128
15_3_2013-02-22,7146.533852213117
15_3_2013-03-01,7332.6680999433775
15_3_2013-03-08,6885.251062338379
15_3_2013-03-15,6882.353407941564
15_3_2013-03-22,6546.881984580151
15_3_2013-03-29,6574.9196328451335
15_3_2013-04-05,6689.376870226157
15_3_2013-04-12,6160.741762847405
15_3_2013-04-19,6414.33724632501
15_3_2013-04-26,6812.857678741892
15_3_2013-05-03,6687.837206494071
15_3_2013-05-10,6447.466662311601
15_3_2013-05-17,6491.908134562336
15_3_2013-05-24,6304.280859899297
15_3_2013-05-31,6264.47413754273
15_3_2013-06-07,6894.366422204971
15_3_2013-06-14,6601.733191679793
15_3_2013-06-21,6416.180356827036
15_3_2013-06-28,6486.472986137059
15_3_2013-07-05,6647.827339820903
15_3_2013-07-12,7898.841284790253
15_3_2013-07-19,12308.351327352133
15_3_2013-07-26,12162.929612736836
15_4_2012-11-02,13206.446810706366
15_4_2012-11-09,13322.984060431343
15_4_2012-11-16,12784.834855578978
15_4_2012-11-23,13400.583374404723
15_4_2012-11-30,13062.0132542956
15_4_2012-12-07,13254.771779812723
15_4_2012-12-14,13313.178490563949
15_4_2012-12-21,14728.232136585744
15_4_2012-12-28,13237.68124290975
15_4_2013-01-04,12540.624469341368
15_4_2013-01-11,11905.228617521125
15_4_2013-01-18,12112.72214924979
15_4_2013-01-25,11458.235480508141
15_4_2013-02-01,11862.50448258834
15_4_2013-02-08,12520.825370861927
15_4_2013-02-15,11752.519391328353
15_4_2013-02-22,11729.437001486958
15_4_2013-03-01,11953.019565782246
15_4_2013-03-08,12082.488804057943
15_4_2013-03-15,11773.800800653258
15_4_2013-03-22,11814.392723167783
15_4_2013-03-29,11229.219902607216
15_4_2013-04-05,12724.681556702402
15_4_2013-04-12,11504.087350717757
15_4_2013-04-19,11410.835699930742
15_4_2013-04-26,11249.970772494082
15_4_2013-05-03,12273.38677837445
15_4_2013-05-10,11892.052753540991
15_4_2013-05-17,11955.713157771374
15_4_2013-05-24,13747.214945230433
15_4_2013-05-31,13930.555223093863
15_4_2013-06-07,14389.136017574227
15_4_2013-06-14,13702.73099262157
15_4_2013-06-21,14149.679919155964
15_4_2013-06-28,14066.39725511395
15_4_2013-07-05,15161.873099701445
15_4_2013-07-12,14094.268164811312
15_4_2013-07-19,14212.546067128727
15_4_2013-07-26,13911.240401108505
15_5_2012-11-02,19451.956642523066
15_5_2012-11-09,21972.580725917607
15_5_2012-11-16,18669.983834116596
15_5_2012-11-23,62504.452776578044
15_5_2012-11-30,34815.01486039245
15_5_2012-12-07,28406.266766592686
15_5_2012-12-14,41752.963421959364
15_5_2012-12-21,59076.91822862848
15_5_2012-12-28,50314.57324807499
15_5_2013-01-04,12864.122602901662
15_5_2013-01-11,10959.356036947454
15_5_2013-01-18,11691.933355469233
15_5_2013-01-25,11087.481232672046
15_5_2013-02-01,13977.01752275593
15_5_2013-02-08,17483.949727299943
15_5_2013-02-15,19793.12604536518
15_5_2013-02-22,15621.737251154926
15_5_2013-03-01,16743.857708662148
15_5_2013-03-08,16668.64239543353
15_5_2013-03-15,15457.098610986191
15_5_2013-03-22,11857.306033804389
15_5_2013-03-29,15252.509400692272
15_5_2013-04-05,17471.88941542417
15_5_2013-04-12,13139.81771979288
15_5_2013-04-19,11740.648519372127
15_5_2013-04-26,10793.657789608887
15_5_2013-05-03,9304.14038074595
15_5_2013-05-10,10046.086923776225
15_5_2013-05-17,10114.620786325706
15_5_2013-05-24,8925.748259667107
15_5_2013-05-31,9797.448616936008
15_5_2013-06-07,11313.457181170646
15_5_2013-06-14,11898.43046123914
15_5_2013-06-21,11269.346158370654
15_5_2013-06-28,9923.947010115302
15_5_2013-07-05,9474.370676395669
15_5_2013-07-12,8855.472040486618
15_5_2013-07-19,9963.473367340861
15_5_2013-07-26,8959.169239587427
15_6_2012-11-02,2110.8975338647347
15_6_2012-11-09,1928.231938894051
15_6_2012-11-16,2011.847489676858
15_6_2012-11-23,16283.732237520937
15_6_2012-11-30,10064.025030537532
15_6_2012-12-07,4346.43667046369
15_6_2012-12-14,7466.696873824534
15_6_2012-12-21,15009.789393025947
15_6_2012-12-28,11968.888566378115
15_6_2013-01-04,1387.4798688188707
15_6_2013-01-11,1755.8345119277728
15_6_2013-01-18,2316.731715684709
15_6_2013-01-25,1914.6947496766666
15_6_2013-02-01,2698.372370885046
15_6_2013-02-08,3443.02285957176
15_6_2013-02-15,3389.7141369382134
15_6_2013-02-22,2946.9071191078065
15_6_2013-03-01,2308.214338152888
15_6_2013-03-08,3253.8225155108457
15_6_2013-03-15,2900.068902484236
15_6_2013-03-22,1797.7008112425083
15_6_2013-03-29,2191.272961200729
15_6_2013-04-05,3547.2406060663143
15_6_2013-04-12,2803.4007448479833
15_6_2013-04-19,2557.44083760058
15_6_2013-04-26,2681.372497265818
15_6_2013-05-03,3701.021964695291
15_6_2013-05-10,3295.588459643648
15_6_2013-05-17,3037.649676943942
15_6_2013-05-24,2598.8895965888078
15_6_2013-05-31,2475.2269312606822
15_6_2013-06-07,2699.075586021503
15_6_2013-06-14,3108.073942490285
15_6_2013-06-21,3555.1197057135923
15_6_2013-06-28,3165.248431636027
15_6_2013-07-05,2937.72983207263
15_6_2013-07-12,2520.039663154548
15_6_2013-07-19,3002.1479361336023
15_6_2013-07-26,2462.431848075111
15_7_2012-11-02,20878.400766152372
15_7_2012-11-09,27835.152471153055
15_7_2012-11-16,25919.968480508527
15_7_2012-11-23,78031.55501505519
15_7_2012-11-30,40161.90709587273
15_7_2012-12-07,49806.22529588018
15_7_2012-12-14,71756.93229754684
15_7_2012-12-21,109105.01251017165
15_7_2012-12-28,69666.18454766391
15_7_2013-01-04,10611.893872982608
15_7_2013-01-11,9102.532705973052
15_7_2013-01-18,10200.190249845302
15_7_2013-01-25,10452.010417025016
15_7_2013-02-01,13006.300290472269
15_7_2013-02-08,15072.216234807387
15_7_2013-02-15,15569.217210596293
15_7_2013-02-22,15529.371911451333
15_7_2013-03-01,13406.020042137246
15_7_2013-03-08,14032.193354975878
15_7_2013-03-15,18729.51156045481
15_7_2013-03-22,19490.226526708542
15_7_2013-03-29,16954.124433772507
15_7_2013-04-05,22378.440537712
15_7_2013-04-12,21275.32197026556
15_7_2013-04-19,17360.685131681315
15_7_2013-04-26,16434.421329194098
15_7_2013-05-03,17261.3976700756
15_7_2013-05-10,15946.526980853057
15_7_2013-05-17,17027.404217816296
15_7_2013-05-24,23069.82604399223
15_7_2013-05-31,24561.46127060508
15_7_2013-06-07,22954.43171381889
15_7_2013-06-14,22648.162543069302
15_7_2013-06-21,25367.329950402425
15_7_2013-06-28,23173.50663930569
15_7_2013-07-05,25164.979554051697
15_7_2013-07-12,20537.832870586975
15_7_2013-07-19,17111.456134830045
15_7_2013-07-26,15665.346099857223
15_8_2012-11-02,20939.62554531923
15_8_2012-11-09,20313.903698115195
15_8_2012-11-16,20330.228540716605
15_8_2012-11-23,22349.356639401518
15_8_2012-11-30,21993.001634916265
15_8_2012-12-07,22472.118096312755
15_8_2012-12-14,23424.927230873953
15_8_2012-12-21,28244.989419070404
15_8_2012-12-28,20303.519885472953
15_8_2013-01-04,19455.690575579538
15_8_2013-01-11,18393.830842717172
15_8_2013-01-18,18371.53716139607
15_8_2013-01-25,18839.090046002937
15_8_2013-02-01,20605.280758928056
15_8_2013-02-08,20842.107565798196
15_8_2013-02-15,18645.014985553364
15_8_2013-02-22,19719.069120261505
15_8_2013-03-01,20538.999122396326
15_8_2013-03-08,20531.04057555156
15_8_2013-03-15,19136.39645228045
15_8_2013-03-22,19473.851551126994
15_8_2013-03-29,19271.413951509894
15_8_2013-04-05,21592.320574734982
15_8_2013-04-12,19090.26158447595
15_8_2013-04-19,19491.387032630762
15_8_2013-04-26,19016.491565097862
15_8_2013-05-03,21199.512689749572
15_8_2013-05-10,19485.828056491515
15_8_2013-05-17,19614.537687814824
15_8_2013-05-24,20697.18733042947
15_8_2013-05-31,20459.36305106182
15_8_2013-06-07,21387.343250768983
15_8_2013-06-14,20511.8238800213
15_8_2013-06-21,20143.007500784854
15_8_2013-06-28,20762.80226945769
15_8_2013-07-05,20911.378593219284
15_8_2013-07-12,20116.393918630627
15_8_2013-07-19,20074.43281905979
15_8_2013-07-26,20850.4689148586
15_9_2012-11-02,11250.74308872989
15_9_2012-11-09,11690.336874616542
15_9_2012-11-16,14843.730843843368
15_9_2012-11-23,16664.405009437556
15_9_2012-11-30,11595.377940409717
15_9_2012-12-07,11576.844538674708
15_9_2012-12-14,12181.413435384284
15_9_2012-12-21,20514.534152588843
15_9_2012-12-28,12009.903114960496
15_9_2013-01-04,6723.990511181538
15_9_2013-01-11,6685.278409974608
15_9_2013-01-18,7390.22822372773
15_9_2013-01-25,6466.737106882955
15_9_2013-02-01,6715.59498541393
15_9_2013-02-08,7617.692913328436
15_9_2013-02-15,8440.710361754156
15_9_2013-02-22,7712.5075154552615
15_9_2013-03-01,7872.9876040919025
15_9_2013-03-08,8866.36452336259
15_9_2013-03-15,12841.702758404008
15_9_2013-03-22,14799.381242337075
15_9_2013-03-29,14576.498289676012
15_9_2013-04-05,16477.57668197433
15_9_2013-04-12,15890.187820492698
15_9_2013-04-19,15810.995396803173
15_9_2013-04-26,13604.161905240902
15_9_2013-05-03,16905.590236131655
15_9_2013-05-10,17288.06713758892
15_9_2013-05-17,17327.811199156364
15_9_2013-05-24,24636.00301265792
15_9_2013-05-31,24850.115279397818
15_9_2013-06-07,21527.958000459512
15_9_2013-06-14,21599.265171469207
15_9_2013-06-21,26863.28632635814
15_9_2013-06-28,25834.58160481248
15_9_2013-07-05,28779.51233894823
15_9_2013-07-12,22645.57053432691
15_9_2013-07-19,21684.502832998354
15_9_2013-07-26,19956.127462200715
15_10_2012-11-02,11141.301324863527
15_10_2012-11-09,11094.616745603818
15_10_2012-11-16,10832.747007741858
15_10_2012-11-23,11783.571563566
15_10_2012-11-30,12097.113176767742
15_10_2012-12-07,12095.910475805245
15_10_2012-12-14,13399.164333843037
15_10_2012-12-21,16293.026633818085
15_10_2012-12-28,13845.110929927827
15_10_2013-01-04,11334.035181523263
15_10_2013-01-11,10007.43335789926
15_10_2013-01-18,11023.85327591791
15_10_2013-01-25,9449.749997909057
15_10_2013-02-01,9217.702866615453
15_10_2013-02-08,9005.033357984947
15_10_2013-02-15,9530.366997270525
15_10_2013-02-22,9566.146836161925
15_10_2013-03-01,8861.436473995062
15_10_2013-03-08,9327.596864925299
15_10_2013-03-15,11259.199931303805
15_10_2013-03-22,11777.265766630517
15_10_2013-03-29,10693.203752923107
15_10_2013-04-05,10695.273699648804
15_10_2013-04-12,11249.129986727268
15_10_2013-04-19,11650.25204237734
15_10_2013-04-26,9965.20828726116
15_10_2013-05-03,10991.88444977759
15_10_2013-05-10,11347.86369838089
15_10_2013-05-17,11733.215376806324
15_10_2013-05-24,14658.726719748725
15_10_2013-05-31,14790.652459684461
15_10_2013-06-07,13447.374096660309
15_10_2013-06-14,13091.713912147057
15_10_2013-06-21,13465.700548106994
15_10_2013-06-28,14337.526102456819
15_10_2013-07-05,13957.427325571043
15_10_2013-07-12,12471.147013330969
15_10_2013-07-19,13081.401951140782
15_10_2013-07-26,11272.179629249807
15_11_2012-11-02,11519.863701973656
15_11_2012-11-09,11756.211322446872
15_11_2012-11-16,11902.948114110503
15_11_2012-11-23,14985.768411341378
15_11_2012-11-30,13058.996169106978
15_11_2012-12-07,15457.758970647938
15_11_2012-12-14,15124.43968590399
15_11_2012-12-21,16254.679230779442
15_11_2012-12-28,13920.645077799862
15_11_2013-01-04,11548.565519203106
15_11_2013-01-11,10321.2733545142
15_11_2013-01-18,10683.39813479058
15_11_2013-01-25,9754.21510369537
15_11_2013-02-01,10066.723460973253
15_11_2013-02-08,10983.020741501
15_11_2013-02-15,9668.784908892516
15_11_2013-02-22,10243.999219011852
15_11_2013-03-01,9804.142272253486
15_11_2013-03-08,8606.28359850406
15_11_2013-03-15,9575.008530595072
15_11_2013-03-22,10464.991428532952
15_11_2013-03-29,9363.076463420397
15_11_2013-04-05,10156.431931690959
15_11_2013-04-12,9942.091048263032
15_11_2013-04-19,9791.514538475762
15_11_2013-04-26,9476.052578345067
15_11_2013-05-03,11718.241780887909
15_11_2013-05-10,12435.987539701162
15_11_2013-05-17,12179.172045039408
15_11_2013-05-24,29301.932303848727
15_11_2013-05-31,28220.867864618638
15_11_2013-06-07,22722.091171545937
15_11_2013-06-14,20627.165544448355
15_11_2013-06-21,28926.72044613848
15_11_2013-06-28,28552.766489522655
15_11_2013-07-05,31608.05972400996
15_11_2013-07-12,21045.761570443246
15_11_2013-07-19,23593.37365028511
15_11_2013-07-26,13782.852497715021
15_12_2012-11-02,2874.386221525287
15_12_2012-11-09,3126.6868454261876
15_12_2012-11-16,2868.109335943425
15_12_2012-11-23,2887.9201122041172
15_12_2012-11-30,2645.2308892869924
15_12_2012-12-07,2200.5151625765716
15_12_2012-12-14,2181.7905607872117
15_12_2012-12-21,2357.3676289443915
15_12_2012-12-28,2146.6287345456285
15_12_2013-01-04,2295.368715865763
15_12_2013-01-11,2230.8512822662437
15_12_2013-01-18,2267.2973582683
15_12_2013-01-25,2299.9024805060485
15_12_2013-02-01,2618.176114275109
15_12_2013-02-08,3151.507223159535
15_12_2013-02-15,2797.3678785468082
15_12_2013-02-22,3264.903833765202
15_12_2013-03-01,2883.9086869877096
15_12_2013-03-08,3028.4253131593823
15_12_2013-03-15,3409.2971236703297
15_12_2013-03-22,3177.234814272435
15_12_2013-03-29,3141.746526339193
15_12_2013-04-05,3402.5132867484126
15_12_2013-04-12,3528.959444067723
15_12_2013-04-19,3953.588503613182
15_12_2013-04-26,3546.309338651142
15_12_2013-05-03,3998.584698056209
15_12_2013-05-10,4123.931536569036
15_12_2013-05-17,4311.041522425467
15_12_2013-05-24,4362.063702445696
15_12_2013-05-31,4393.716814226924
15_12_2013-06-07,4653.812375243461
15_12_2013-06-14,4360.05614377929
15_12_2013-06-21,4058.5131802907345
15_12_2013-06-28,4505.876349697581
15_12_2013-07-05,4918.692472183812
15_12_2013-07-12,4768.6575868037835
15_12_2013-07-19,4709.057663110887
15_12_2013-07-26,4572.436886779026
15_13_2012-11-02,19065.10210577881
15_13_2012-11-09,18325.954821482563
15_13_2012-11-16,17218.62895840938
15_13_2012-11-23,16761.63601265245
15_13_2012-11-30,16280.778617243268
15_13_2012-12-07,17260.554574659145
15_13_2012-12-14,16088.783725951682
15_13_2012-12-21,16788.728610203652
15_13_2012-12-28,15744.958154780128
15_13_2013-01-04,17078.110530216458
15_13_2013-01-11,16652.86382880625
15_13_2013-01-18,16992.522270432815
15_13_2013-01-25,16470.704843127463
15_13_2013-02-01,16954.539928379938
15_13_2013-02-08,17187.65983854651
15_13_2013-02-15,17089.807562987917
15_13_2013-02-22,17500.126717564806
15_13_2013-03-01,17669.169862184743
15_13_2013-03-08,17556.15696263874
15_13_2013-03-15,18244.47599838419
15_13_2013-03-22,17993.618019976537
15_13_2013-03-29,17738.258824557928
15_13_2013-04-05,18882.722766705436
15_13_2013-04-12,16673.852432299853
15_13_2013-04-19,17259.55117965928
15_13_2013-04-26,17118.078910302585
15_13_2013-05-03,18687.617637246003
15_13_2013-05-10,17781.62061124159
15_13_2013-05-17,17857.017488087367
15_13_2013-05-24,18862.124289443505
15_13_2013-05-31,19244.886812417917
15_13_2013-06-07,19933.203790630552
15_13_2013-06-14,18029.82246795478
15_13_2013-06-21,18390.265056678352
15_13_2013-06-28,19285.95640602285
15_13_2013-07-05,19701.538940152488
15_13_2013-07-12,18672.649427010092
15_13_2013-07-19,18612.565620899175
15_13_2013-07-26,19124.131013688457
15_14_2012-11-02,11104.412422952597
15_14_2012-11-09,11246.296749164323
15_14_2012-11-16,12436.477377607755
15_14_2012-11-23,34178.22999712646
15_14_2012-11-30,21099.618504527854
15_14_2012-12-07,19569.48119328757
15_14_2012-12-14,23658.649181808454
15_14_2012-12-21,34448.72640250636
15_14_2012-12-28,30666.145063101045
15_14_2013-01-04,10600.665319988077
15_14_2013-01-11,10224.75996623836
15_14_2013-01-18,10035.645933749902
15_14_2013-01-25,10304.81148287801
15_14_2013-02-01,11350.502123810102
15_14_2013-02-08,12496.049991670629
15_14_2013-02-15,11491.138714556624
15_14_2013-02-22,11196.427246068099
15_14_2013-03-01,11522.220709347288
15_14_2013-03-08,11501.388244037966
15_14_2013-03-15,10482.289371126273
15_14_2013-03-22,9970.47162732185
15_14_2013-03-29,10612.29034828133
15_14_2013-04-05,12336.776036477364
15_14_2013-04-12,11355.217544075518
15_14_2013-04-19,10949.43812949244
15_14_2013-04-26,11446.453396865958
15_14_2013-05-03,12274.4085809063
15_14_2013-05-10,11808.421096856442
15_14_2013-05-17,11926.057546583677
15_14_2013-05-24,10917.914515799359
15_14_2013-05-31,10629.659796541433
15_14_2013-06-07,11092.607412962387
15_14_2013-06-14,11191.857020343392
15_14_2013-06-21,11208.898579975805
15_14_2013-06-28,10843.664682096773
15_14_2013-07-05,10839.312209940244
15_14_2013-07-12,10948.919635541792
15_14_2013-07-19,11004.475686056145
15_14_2013-07-26,10492.755927275375
15_16_2012-11-02,2368.817818197573
15_16_2012-11-09,2578.8828873655525
15_16_2012-11-16,2381.3980449957985
15_16_2012-11-23,2551.161411614817
15_16_2012-11-30,2556.6425881299365
15_16_2012-12-07,2817.9356593412385
15_16_2012-12-14,2791.9925691784297
15_16_2012-12-21,2722.7488893157633
15_16_2012-12-28,2708.4251026541006
15_16_2013-01-04,2505.6174100046164
15_16_2013-01-11,2052.482718378847
15_16_2013-01-18,2504.3574084241254
15_16_2013-01-25,2004.3927519516692
15_16_2013-02-01,1983.6817149344488
15_16_2013-02-08,1980.5863304822037
15_16_2013-02-15,2229.6935144485137
15_16_2013-02-22,2461.3528930628063
15_16_2013-03-01,2948.4121724253364
15_16_2013-03-08,3729.5344643203425
15_16_2013-03-15,9519.459391968501
15_16_2013-03-22,15605.693604350312
15_16_2013-03-29,11333.398888210608
15_16_2013-04-05,13320.364061600676
15_16_2013-04-12,16709.04947281159
15_16_2013-04-19,22033.836903190768
15_16_2013-04-26,13211.515483001365
15_16_2013-05-03,25411.637234113565
15_16_2013-05-10,30077.79991609538
15_16_2013-05-17,33977.60973770228
15_16_2013-05-24,47201.338211306866
15_16_2013-05-31,47477.9563582124
15_16_2013-06-07,32990.70225610075
15_16_2013-06-14,33962.05019579582
15_16_2013-06-21,35709.45548391046
15_16_2013-06-28,33693.05771424833
15_16_2013-07-05,36220.410951085774
15_16_2013-07-12,25590.13659034347
15_16_2013-07-19,22062.981387485008
15_16_2013-07-26,18053.853305267545
15_17_2012-11-02,11525.777146014447
15_17_2012-11-09,12159.121477495873
15_17_2012-11-16,11668.104327535826
15_17_2012-11-23,16223.893622728301
15_17_2012-11-30,12989.383227072974
15_17_2012-12-07,13340.070206373497
15_17_2012-12-14,14984.925781110122
15_17_2012-12-21,21489.260644536014
15_17_2012-12-28,17846.96995592911
15_17_2013-01-04,11195.540195807618
15_17_2013-01-11,10039.290312734769
15_17_2013-01-18,10238.06668400473
